Timestamp,BusVolts,CurrentMilliAmps,PowerWatts
2025-05-16 17:06:36.441,4.967,502.638,2.495
2025-05-16 17:06:36.444,4.967,420.085,2.091
2025-05-16 17:06:36.447,4.978,420.085,2.091
2025-05-16 17:06:36.450,4.978,420.085,2.091
2025-05-16 17:06:36.453,4.978,420.085,2.091
2025-05-16 17:06:36.456,4.978,420.085,2.091
2025-05-16 17:06:36.459,4.978,420.085,2.091
2025-05-16 17:06:36.462,4.978,420.085,2.091
2025-05-16 17:06:36.465,4.978,420.085,2.091
2025-05-16 17:06:36.468,4.978,420.085,2.091
2025-05-16 17:06:36.471,4.978,420.085,2.091
2025-05-16 17:06:36.474,4.978,420.085,2.091
2025-05-16 17:06:36.477,4.978,420.085,2.091
2025-05-16 17:06:36.480,4.977,418.865,2.087
2025-05-16 17:06:36.483,4.977,418.865,2.087
2025-05-16 17:06:36.486,4.977,418.865,2.087
2025-05-16 17:06:36.489,4.977,418.865,2.087
2025-05-16 17:06:36.492,4.977,418.865,2.087
2025-05-16 17:06:36.495,4.977,418.865,2.087
2025-05-16 17:06:36.498,4.977,418.865,2.087
2025-05-16 17:06:36.501,4.977,418.865,2.087
2025-05-16 17:06:36.504,4.977,418.865,2.087
2025-05-16 17:06:36.507,4.977,418.865,2.087
2025-05-16 17:06:36.510,4.977,418.865,2.087
2025-05-16 17:06:36.513,4.977,418.865,2.087
2025-05-16 17:06:36.516,4.968,497.602,2.468
2025-05-16 17:06:36.519,4.968,497.602,2.468
2025-05-16 17:06:36.522,4.968,497.602,2.468
2025-05-16 17:06:36.525,4.968,497.602,2.468
2025-05-16 17:06:36.528,4.968,497.602,2.468
2025-05-16 17:06:36.531,4.968,497.602,2.468
2025-05-16 17:06:36.534,4.968,497.602,2.468
2025-05-16 17:06:36.537,4.968,497.602,2.468
2025-05-16 17:06:36.540,4.968,497.602,2.468
2025-05-16 17:06:36.543,4.968,497.602,2.468
2025-05-16 17:06:36.546,4.968,497.602,2.468
2025-05-16 17:06:36.549,4.968,497.602,2.468
2025-05-16 17:06:36.552,4.946,700.244,3.456
2025-05-16 17:06:36.555,4.946,700.244,3.456
2025-05-16 17:06:36.558,4.946,700.244,3.456
2025-05-16 17:06:36.561,4.946,700.244,3.456
2025-05-16 17:06:36.564,4.946,700.244,3.456
2025-05-16 17:06:36.567,4.946,700.244,3.456
2025-05-16 17:06:36.570,4.946,700.244,3.456
2025-05-16 17:06:36.573,4.946,700.244,3.456
2025-05-16 17:06:36.576,4.946,700.244,3.456
2025-05-16 17:06:36.579,4.946,700.244,3.456
2025-05-16 17:06:36.582,4.946,700.244,3.456
2025-05-16 17:06:36.585,4.946,700.244,4.463
2025-05-16 17:06:36.588,4.918,907.769,4.463
2025-05-16 17:06:36.591,4.918,907.769,4.463
2025-05-16 17:06:36.594,4.918,907.769,4.463
2025-05-16 17:06:36.597,4.918,907.769,4.463
2025-05-16 17:06:36.600,4.918,907.769,4.463
2025-05-16 17:06:36.603,4.918,907.769,4.463
2025-05-16 17:06:36.606,4.918,907.769,4.463
2025-05-16 17:06:36.609,4.918,907.769,4.463
2025-05-16 17:06:36.612,4.918,907.769,4.463
2025-05-16 17:06:36.615,4.918,907.769,4.463
2025-05-16 17:06:36.618,4.918,907.769,4.463
2025-05-16 17:06:36.621,4.942,914.026,4.517
2025-05-16 17:06:36.624,4.942,914.026,4.517
2025-05-16 17:06:36.627,4.942,914.026,4.517
2025-05-16 17:06:36.630,4.942,914.026,4.517
2025-05-16 17:06:36.633,4.942,914.026,4.517
2025-05-16 17:06:36.636,4.942,914.026,4.517
2025-05-16 17:06:36.639,4.942,914.026,4.517
2025-05-16 17:06:36.642,4.942,914.026,4.517
2025-05-16 17:06:36.645,4.942,914.026,4.517
2025-05-16 17:06:36.648,4.942,914.026,4.517
2025-05-16 17:06:36.651,4.942,914.026,4.517
2025-05-16 17:06:36.654,4.942,914.026,4.517
2025-05-16 17:06:36.657,4.917,1076.536,5.291
2025-05-16 17:06:36.660,4.917,1076.536,5.291
2025-05-16 17:06:36.663,4.917,1076.536,5.291
2025-05-16 17:06:36.666,4.917,1076.536,5.291
2025-05-16 17:06:36.669,4.917,1076.536,5.291
2025-05-16 17:06:36.672,4.917,1076.536,5.291
2025-05-16 17:06:36.675,4.917,1076.536,5.291
2025-05-16 17:06:36.678,4.917,1076.536,5.291
2025-05-16 17:06:36.681,4.917,1076.536,5.291
2025-05-16 17:06:36.684,4.917,1076.536,5.291
2025-05-16 17:06:36.687,4.917,1076.536,5.291
2025-05-16 17:06:36.690,4.917,1076.536,5.291
2025-05-16 17:06:36.693,4.926,1182.740,5.825
2025-05-16 17:06:36.696,4.926,1182.740,5.825
2025-05-16 17:06:36.699,4.926,1182.740,5.825
2025-05-16 17:06:36.702,4.926,1182.740,5.825
2025-05-16 17:06:36.705,4.926,1182.740,5.825
2025-05-16 17:06:36.708,4.926,1182.740,5.825
2025-05-16 17:06:36.711,4.926,1182.740,5.825
2025-05-16 17:06:36.714,4.926,1182.740,5.825
2025-05-16 17:06:36.717,4.926,1182.740,5.825
2025-05-16 17:06:36.720,4.926,1182.740,5.825
2025-05-16 17:06:36.723,4.926,1182.740,5.825
2025-05-16 17:06:36.726,4.926,1182.740,5.470
2025-05-16 17:06:36.729,4.938,1107.817,5.470
2025-05-16 17:06:36.732,4.938,1107.817,5.470
2025-05-16 17:06:36.735,4.938,1107.817,5.470
2025-05-16 17:06:36.738,4.938,1107.817,5.470
2025-05-16 17:06:36.741,4.938,1107.817,5.470
2025-05-16 17:06:36.744,4.938,1107.817,5.470
2025-05-16 17:06:36.747,4.938,1107.817,5.470
2025-05-16 17:06:36.750,4.938,1107.817,5.470
2025-05-16 17:06:36.753,4.938,1107.817,5.470
2025-05-16 17:06:36.756,4.938,1107.817,5.470
2025-05-16 17:06:36.759,4.938,1107.817,5.470
2025-05-16 17:06:36.762,4.938,1147.797,5.661
2025-05-16 17:06:36.765,4.935,1147.797,5.661
2025-05-16 17:06:36.768,4.935,1147.797,5.661
2025-05-16 17:06:36.771,4.935,1147.797,5.661
2025-05-16 17:06:36.774,4.935,1147.797,5.661
2025-05-16 17:06:36.777,4.935,1147.797,5.661
2025-05-16 17:06:36.780,4.935,1147.797,5.661
2025-05-16 17:06:36.783,4.935,1147.797,5.661
2025-05-16 17:06:36.786,4.935,1147.797,5.661
2025-05-16 17:06:36.789,4.935,1147.797,5.661
2025-05-16 17:06:36.792,4.935,1147.797,5.661
2025-05-16 17:06:36.795,4.935,1147.797,5.661
2025-05-16 17:06:36.798,4.935,1135.284,5.604
2025-05-16 17:06:36.801,4.935,1135.284,5.604
2025-05-16 17:06:36.804,4.935,1135.284,5.604
2025-05-16 17:06:36.807,4.935,1135.284,5.604
2025-05-16 17:06:36.810,4.935,1135.284,5.604
2025-05-16 17:06:36.813,4.935,1135.284,5.604
2025-05-16 17:06:36.816,4.935,1135.284,5.604
2025-05-16 17:06:36.819,4.935,1135.284,5.604
2025-05-16 17:06:36.822,4.935,1135.284,5.604
2025-05-16 17:06:36.825,4.935,1135.284,5.604
2025-05-16 17:06:36.828,4.935,1135.284,5.604
2025-05-16 17:06:36.831,4.935,1135.284,5.604
2025-05-16 17:06:36.834,4.932,1142.761,5.634
2025-05-16 17:06:36.837,4.932,1142.761,5.634
2025-05-16 17:06:36.840,4.932,1142.761,5.634
2025-05-16 17:06:36.843,4.932,1142.761,5.634
2025-05-16 17:06:36.846,4.932,1142.761,5.634
2025-05-16 17:06:36.849,4.932,1142.761,5.634
2025-05-16 17:06:36.852,4.932,1142.761,5.634
2025-05-16 17:06:36.855,4.932,1142.761,5.634
2025-05-16 17:06:36.858,4.932,1142.761,5.634
2025-05-16 17:06:36.861,4.932,1142.761,5.634
2025-05-16 17:06:36.864,4.932,1142.761,5.634
2025-05-16 17:06:36.867,4.932,1142.761,5.783
2025-05-16 17:06:36.870,4.932,1172.822,5.783
2025-05-16 17:06:36.873,4.932,1172.822,5.783
2025-05-16 17:06:36.876,4.932,1172.822,5.783
2025-05-16 17:06:36.879,4.932,1172.822,5.783
2025-05-16 17:06:36.882,4.932,1172.822,5.783
2025-05-16 17:06:36.885,4.932,1172.822,5.783
2025-05-16 17:06:36.888,4.932,1172.822,5.783
2025-05-16 17:06:36.891,4.932,1172.822,5.783
2025-05-16 17:06:36.894,4.932,1172.822,5.783
2025-05-16 17:06:36.897,4.932,1172.822,5.783
2025-05-16 17:06:36.900,4.932,1172.822,5.783
2025-05-16 17:06:36.903,4.932,1174.042,5.783
2025-05-16 17:06:36.906,4.930,1174.042,5.783
2025-05-16 17:06:36.909,4.930,1174.042,5.783
2025-05-16 17:06:36.912,4.930,1174.042,5.783
2025-05-16 17:06:36.915,4.930,1174.042,5.783
2025-05-16 17:06:36.918,4.930,1174.042,5.783
2025-05-16 17:06:36.921,4.930,1174.042,5.783
2025-05-16 17:06:36.924,4.930,1174.042,5.783
2025-05-16 17:06:36.927,4.930,1174.042,5.783
2025-05-16 17:06:36.930,4.930,1174.042,5.783
2025-05-16 17:06:36.933,4.930,1174.042,5.783
2025-05-16 17:06:36.936,4.930,1174.042,5.783
2025-05-16 17:06:36.939,4.946,1066.465,5.272
2025-05-16 17:06:36.942,4.946,1066.465,5.272
2025-05-16 17:06:36.945,4.946,1066.465,5.272
2025-05-16 17:06:36.948,4.946,1066.465,5.272
2025-05-16 17:06:36.951,4.946,1066.465,5.272
2025-05-16 17:06:36.954,4.946,1066.465,5.272
2025-05-16 17:06:36.957,4.946,1066.465,5.272
2025-05-16 17:06:36.960,4.946,1066.465,5.272
2025-05-16 17:06:36.963,4.946,1066.465,5.272
2025-05-16 17:06:36.966,4.946,1066.465,5.272
2025-05-16 17:06:36.969,4.946,1066.465,5.272
2025-05-16 17:06:36.972,4.946,1066.465,5.272
2025-05-16 17:06:36.975,4.936,1111.480,5.486
2025-05-16 17:06:36.978,4.936,1111.480,5.486
2025-05-16 17:06:36.981,4.936,1111.480,5.486
2025-05-16 17:06:36.984,4.936,1111.480,5.486
2025-05-16 17:06:36.987,4.936,1111.480,5.486
2025-05-16 17:06:36.990,4.936,1111.480,5.486
2025-05-16 17:06:36.993,4.936,1111.480,5.486
2025-05-16 17:06:36.996,4.936,1111.480,5.486
2025-05-16 17:06:36.999,4.936,1111.480,5.486
2025-05-16 17:06:37.002,4.936,1111.480,5.486
2025-05-16 17:06:37.005,4.936,1111.480,5.486
2025-05-16 17:06:37.008,4.936,1111.480,5.631
2025-05-16 17:06:37.011,4.935,1141.540,5.631
2025-05-16 17:06:37.014,4.935,1141.540,5.631
2025-05-16 17:06:37.017,4.935,1141.540,5.631
2025-05-16 17:06:37.020,4.935,1141.540,5.631
2025-05-16 17:06:37.023,4.935,1141.540,5.631
2025-05-16 17:06:37.026,4.935,1141.540,5.631
2025-05-16 17:06:37.029,4.935,1141.540,5.631
2025-05-16 17:06:37.032,4.935,1141.540,5.631
2025-05-16 17:06:37.035,4.935,1141.540,5.631
2025-05-16 17:06:37.038,4.935,1141.540,5.631
2025-05-16 17:06:37.041,4.935,1141.540,5.631
2025-05-16 17:06:37.044,4.935,1186.555,5.848
2025-05-16 17:06:37.047,4.928,1186.555,5.848
2025-05-16 17:06:37.050,4.928,1186.555,5.848
2025-05-16 17:06:37.053,4.928,1186.555,5.848
2025-05-16 17:06:37.056,4.928,1186.555,5.848
2025-05-16 17:06:37.059,4.928,1186.555,5.848
2025-05-16 17:06:37.062,4.928,1186.555,5.848
2025-05-16 17:06:37.065,4.928,1186.555,5.848
2025-05-16 17:06:37.068,4.928,1186.555,5.848
2025-05-16 17:06:37.071,4.928,1186.555,5.848
2025-05-16 17:06:37.074,4.928,1186.555,5.848
2025-05-16 17:06:37.077,4.928,1186.555,5.848
2025-05-16 17:06:37.080,4.922,1246.524,6.138
2025-05-16 17:06:37.083,4.922,1246.524,6.138
2025-05-16 17:06:37.086,4.922,1246.524,6.138
2025-05-16 17:06:37.089,4.922,1246.524,6.138
2025-05-16 17:06:37.092,4.922,1246.524,6.138
2025-05-16 17:06:37.095,4.922,1246.524,6.138
2025-05-16 17:06:37.098,4.922,1246.524,6.138
2025-05-16 17:06:37.101,4.922,1246.524,6.138
2025-05-16 17:06:37.104,4.922,1246.524,6.138
2025-05-16 17:06:37.107,4.922,1246.524,6.138
2025-05-16 17:06:37.110,4.922,1246.524,6.138
2025-05-16 17:06:37.113,4.922,1246.524,6.138
2025-05-16 17:06:37.116,4.922,1256.595,6.184
2025-05-16 17:06:37.119,4.922,1256.595,6.184
2025-05-16 17:06:37.122,4.922,1256.595,6.184
2025-05-16 17:06:37.125,4.922,1256.595,6.184
2025-05-16 17:06:37.128,4.922,1256.595,6.184
2025-05-16 17:06:37.131,4.922,1256.595,6.184
2025-05-16 17:06:37.134,4.922,1256.595,6.184
2025-05-16 17:06:37.137,4.922,1256.595,6.184
2025-05-16 17:06:37.140,4.922,1256.595,6.184
2025-05-16 17:06:37.143,4.922,1256.595,6.184
2025-05-16 17:06:37.146,4.922,1256.595,6.184
2025-05-16 17:06:37.149,4.922,1256.595,6.062
2025-05-16 17:06:37.152,4.926,1230.349,6.062
2025-05-16 17:06:37.155,4.926,1230.349,6.062
2025-05-16 17:06:37.158,4.926,1230.349,6.062
2025-05-16 17:06:37.162,4.926,1230.349,6.062
2025-05-16 17:06:37.164,4.926,1230.349,6.062
2025-05-16 17:06:37.167,4.926,1230.349,6.062
2025-05-16 17:06:37.171,4.926,1230.349,6.062
2025-05-16 17:06:37.173,4.926,1230.349,6.062
2025-05-16 17:06:37.176,4.926,1230.349,6.062
2025-05-16 17:06:37.180,4.926,1230.349,6.062
2025-05-16 17:06:37.182,4.926,1230.349,6.062
2025-05-16 17:06:37.185,4.926,1230.349,6.062
2025-05-16 17:06:37.188,4.930,1204.103,5.936
2025-05-16 17:06:37.191,4.930,1204.103,5.936
2025-05-16 17:06:37.194,4.930,1204.103,5.936
2025-05-16 17:06:37.197,4.930,1204.103,5.936
2025-05-16 17:06:37.200,4.930,1204.103,5.936
2025-05-16 17:06:37.203,4.930,1204.103,5.936
2025-05-16 17:06:37.206,4.930,1204.103,5.936
2025-05-16 17:06:37.209,4.930,1204.103,5.936
2025-05-16 17:06:37.212,4.930,1204.103,5.936
2025-05-16 17:06:37.216,4.930,1204.103,5.936
2025-05-16 17:06:37.218,4.930,1204.103,5.936
2025-05-16 17:06:37.221,4.940,1130.248,5.581
2025-05-16 17:06:37.224,4.940,1130.248,5.581
2025-05-16 17:06:37.227,4.940,1130.248,5.581
2025-05-16 17:06:37.230,4.940,1130.248,5.581
2025-05-16 17:06:37.233,4.940,1130.248,5.581
2025-05-16 17:06:37.236,4.940,1130.248,5.581
2025-05-16 17:06:37.239,4.940,1130.248,5.581
2025-05-16 17:06:37.242,4.940,1130.248,5.581
2025-05-16 17:06:37.245,4.940,1130.248,5.581
2025-05-16 17:06:37.248,4.940,1130.248,5.581
2025-05-16 17:06:37.251,4.940,1130.248,5.581
2025-05-16 17:06:37.254,4.940,1130.248,5.581
2025-05-16 17:06:37.257,4.933,1149.017,5.665
2025-05-16 17:06:37.260,4.933,1149.017,5.665
2025-05-16 17:06:37.263,4.933,1149.017,5.665
2025-05-16 17:06:37.266,4.933,1149.017,5.665
2025-05-16 17:06:37.269,4.933,1149.017,5.665
2025-05-16 17:06:37.272,4.933,1149.017,5.665
2025-05-16 17:06:37.275,4.933,1149.017,5.665
2025-05-16 17:06:37.278,4.933,1149.017,5.665
2025-05-16 17:06:37.281,4.933,1149.017,5.665
2025-05-16 17:06:37.284,4.933,1149.017,5.665
2025-05-16 17:06:37.287,4.933,1149.017,5.665
2025-05-16 17:06:37.290,4.933,1149.017,5.665
2025-05-16 17:06:37.293,4.931,1167.786,5.757
2025-05-16 17:06:37.296,4.931,1167.786,5.757
2025-05-16 17:06:37.299,4.931,1167.786,5.757
2025-05-16 17:06:37.302,4.931,1167.786,5.757
2025-05-16 17:06:37.305,4.931,1167.786,5.757
2025-05-16 17:06:37.308,4.931,1167.786,5.757
2025-05-16 17:06:37.311,4.931,1167.786,5.757
2025-05-16 17:06:37.314,4.931,1167.786,5.757
2025-05-16 17:06:37.317,4.931,1167.786,5.757
2025-05-16 17:06:37.320,4.931,1167.786,5.757
2025-05-16 17:06:37.323,4.931,1167.786,5.757
2025-05-16 17:06:37.326,4.931,1167.786,5.577
2025-05-16 17:06:37.329,4.936,1130.248,5.577
2025-05-16 17:06:37.332,4.936,1130.248,5.577
2025-05-16 17:06:37.335,4.936,1130.248,5.577
2025-05-16 17:06:37.338,4.936,1130.248,5.577
2025-05-16 17:06:37.341,4.936,1130.248,5.577
2025-05-16 17:06:37.344,4.936,1130.248,5.577
2025-05-16 17:06:37.347,4.936,1130.248,5.577
2025-05-16 17:06:37.350,4.936,1130.248,5.577
2025-05-16 17:06:37.353,4.936,1130.248,5.577
2025-05-16 17:06:37.356,4.936,1130.248,5.577
2025-05-16 17:06:37.359,4.936,1130.248,5.577
2025-05-16 17:06:37.362,4.937,1117.736,5.516
2025-05-16 17:06:37.365,4.937,1117.736,5.516
2025-05-16 17:06:37.368,4.937,1117.736,5.516
2025-05-16 17:06:37.371,4.937,1117.736,5.516
2025-05-16 17:06:37.374,4.937,1117.736,5.516
2025-05-16 17:06:37.377,4.937,1117.736,5.516
2025-05-16 17:06:37.380,4.937,1117.736,5.516
2025-05-16 17:06:37.383,4.937,1117.736,5.516
2025-05-16 17:06:37.386,4.937,1117.736,5.516
2025-05-16 17:06:37.389,4.937,1117.736,5.516
2025-05-16 17:06:37.392,4.937,1117.736,5.516
2025-05-16 17:06:37.395,4.937,1117.736,5.516
2025-05-16 17:06:37.398,4.933,1146.576,5.657
2025-05-16 17:06:37.401,4.933,1146.576,5.657
2025-05-16 17:06:37.404,4.933,1146.576,5.657
2025-05-16 17:06:37.407,4.933,1146.576,5.657
2025-05-16 17:06:37.410,4.933,1146.576,5.657
2025-05-16 17:06:37.413,4.933,1146.576,5.657
2025-05-16 17:06:37.416,4.933,1146.576,5.657
2025-05-16 17:06:37.419,4.933,1146.576,5.657
2025-05-16 17:06:37.422,4.933,1146.576,5.657
2025-05-16 17:06:37.425,4.933,1146.576,5.657
2025-05-16 17:06:37.428,4.933,1146.576,5.657
2025-05-16 17:06:37.431,4.933,1146.576,5.657
2025-05-16 17:06:37.434,4.953,1004.055,4.971
2025-05-16 17:06:37.437,4.953,1004.055,4.971
2025-05-16 17:06:37.440,4.953,1004.055,4.971
2025-05-16 17:06:37.443,4.953,1004.055,4.971
2025-05-16 17:06:37.446,4.953,1004.055,4.971
2025-05-16 17:06:37.449,4.953,1004.055,4.971
2025-05-16 17:06:37.452,4.953,1004.055,4.971
2025-05-16 17:06:37.455,4.953,1004.055,4.971
2025-05-16 17:06:37.458,4.953,1004.055,4.971
2025-05-16 17:06:37.461,4.953,1004.055,4.971
2025-05-16 17:06:37.464,4.953,1004.055,4.971
2025-05-16 17:06:37.467,4.953,1004.055,4.669
2025-05-16 17:06:37.470,4.960,942.713,4.669
2025-05-16 17:06:37.473,4.960,942.713,4.669
2025-05-16 17:06:37.476,4.960,942.713,4.669
2025-05-16 17:06:37.479,4.960,942.713,4.669
2025-05-16 17:06:37.482,4.960,942.713,4.669
2025-05-16 17:06:37.485,4.960,942.713,4.669
2025-05-16 17:06:37.488,4.960,942.713,4.669
2025-05-16 17:06:37.491,4.960,942.713,4.669
2025-05-16 17:06:37.494,4.960,942.713,4.669
2025-05-16 17:06:37.497,4.960,942.713,4.669
2025-05-16 17:06:37.500,4.960,942.713,4.669
2025-05-16 17:06:37.503,4.960,1057.767,5.222
2025-05-16 17:06:37.506,4.941,1057.767,5.222
2025-05-16 17:06:37.509,4.941,1057.767,5.222
2025-05-16 17:06:37.512,4.941,1057.767,5.222
2025-05-16 17:06:37.515,4.941,1057.767,5.222
2025-05-16 17:06:37.518,4.941,1057.767,5.222
2025-05-16 17:06:37.521,4.941,1057.767,5.222
2025-05-16 17:06:37.524,4.941,1057.767,5.222
2025-05-16 17:06:37.527,4.941,1057.767,5.222
2025-05-16 17:06:37.530,4.941,1057.767,5.222
2025-05-16 17:06:37.533,4.941,1057.767,5.222
2025-05-16 17:06:37.536,4.941,1057.767,5.222
2025-05-16 17:06:37.539,4.942,1085.234,5.364
2025-05-16 17:06:37.542,4.942,1085.234,5.364
2025-05-16 17:06:37.545,4.942,1085.234,5.364
2025-05-16 17:06:37.548,4.942,1085.234,5.364
2025-05-16 17:06:37.551,4.942,1085.234,5.364
2025-05-16 17:06:37.554,4.942,1085.234,5.364
2025-05-16 17:06:37.557,4.942,1085.234,5.364
2025-05-16 17:06:37.560,4.942,1085.234,5.364
2025-05-16 17:06:37.563,4.942,1085.234,5.364
2025-05-16 17:06:37.566,4.942,1085.234,5.364
2025-05-16 17:06:37.569,4.942,1085.234,5.364
2025-05-16 17:06:37.572,4.942,1085.234,5.364
2025-05-16 17:06:37.575,4.940,1102.782,5.444
2025-05-16 17:06:37.578,4.940,1102.782,5.444
2025-05-16 17:06:37.581,4.940,1102.782,5.444
2025-05-16 17:06:37.584,4.940,1102.782,5.444
2025-05-16 17:06:37.587,4.940,1102.782,5.444
2025-05-16 17:06:37.590,4.940,1102.782,5.444
2025-05-16 17:06:37.593,4.940,1102.782,5.444
2025-05-16 17:06:37.596,4.940,1102.782,5.444
2025-05-16 17:06:37.599,4.940,1102.782,5.444
2025-05-16 17:06:37.602,4.940,1102.782,5.444
2025-05-16 17:06:37.605,4.940,1102.782,5.444
2025-05-16 17:06:37.608,4.940,1102.782,5.127
2025-05-16 17:06:37.611,4.948,1036.557,5.127
2025-05-16 17:06:37.614,4.948,1036.557,5.127
2025-05-16 17:06:37.617,4.948,1036.557,5.127
2025-05-16 17:06:37.620,4.948,1036.557,5.127
2025-05-16 17:06:37.623,4.948,1036.557,5.127
2025-05-16 17:06:37.626,4.948,1036.557,5.127
2025-05-16 17:06:37.629,4.948,1036.557,5.127
2025-05-16 17:06:37.632,4.948,1036.557,5.127
2025-05-16 17:06:37.635,4.948,1036.557,5.127
2025-05-16 17:06:37.638,4.948,1036.557,5.127
2025-05-16 17:06:37.641,4.948,1036.557,5.127
2025-05-16 17:06:37.644,4.948,976.436,4.837
2025-05-16 17:06:37.647,4.955,976.436,4.837
2025-05-16 17:06:37.650,4.955,976.436,4.837
2025-05-16 17:06:37.653,4.955,976.436,4.837
2025-05-16 17:06:37.656,4.955,976.436,4.837
2025-05-16 17:06:37.659,4.955,976.436,4.837
2025-05-16 17:06:37.662,4.955,976.436,4.837
2025-05-16 17:06:37.665,4.955,976.436,4.837
2025-05-16 17:06:37.668,4.955,976.436,4.837
2025-05-16 17:06:37.671,4.955,976.436,4.837
2025-05-16 17:06:37.674,4.955,976.436,4.837
2025-05-16 17:06:37.677,4.955,976.436,4.837
2025-05-16 17:06:37.681,4.925,1195.253,5.886
2025-05-16 17:06:37.683,4.925,1195.253,5.886
2025-05-16 17:06:37.686,4.925,1195.253,5.886
2025-05-16 17:06:37.689,4.925,1195.253,5.886
2025-05-16 17:06:37.692,4.925,1195.253,5.886
2025-05-16 17:06:37.695,4.925,1195.253,5.886
2025-05-16 17:06:37.698,4.925,1195.253,5.886
2025-05-16 17:06:37.701,4.925,1195.253,5.886
2025-05-16 17:06:37.704,4.925,1195.253,5.886
2025-05-16 17:06:37.707,4.925,1195.253,5.886
2025-05-16 17:06:37.710,4.925,1195.253,5.886
2025-05-16 17:06:37.713,4.925,1195.253,5.886
2025-05-16 17:06:37.716,4.925,1217.836,6.001
2025-05-16 17:06:37.719,4.925,1217.836,6.001
2025-05-16 17:06:37.722,4.925,1217.836,6.001
2025-05-16 17:06:37.725,4.925,1217.836,6.001
2025-05-16 17:06:37.728,4.925,1217.836,6.001
2025-05-16 17:06:37.731,4.925,1217.836,6.001
2025-05-16 17:06:37.734,4.925,1217.836,6.001
2025-05-16 17:06:37.737,4.925,1217.836,6.001
2025-05-16 17:06:37.740,4.925,1217.836,6.001
2025-05-16 17:06:37.743,4.925,1217.836,6.001
2025-05-16 17:06:37.746,4.925,1217.836,6.001
2025-05-16 17:06:37.749,4.925,1217.836,5.985
2025-05-16 17:06:37.752,4.927,1214.021,5.985
2025-05-16 17:06:37.755,4.927,1214.021,5.985
2025-05-16 17:06:37.758,4.927,1214.021,5.985
2025-05-16 17:06:37.761,4.927,1214.021,5.985
2025-05-16 17:06:37.764,4.927,1214.021,5.985
2025-05-16 17:06:37.767,4.927,1214.021,5.985
2025-05-16 17:06:37.770,4.927,1214.021,5.985
2025-05-16 17:06:37.773,4.927,1214.021,5.985
2025-05-16 17:06:37.776,4.927,1214.021,5.985
2025-05-16 17:06:37.779,4.927,1214.021,5.985
2025-05-16 17:06:37.782,4.927,1214.021,5.985
2025-05-16 17:06:37.785,4.927,1187.776,5.856
2025-05-16 17:06:37.788,4.930,1187.776,5.856
2025-05-16 17:06:37.791,4.930,1187.776,5.856
2025-05-16 17:06:37.794,4.930,1187.776,5.856
2025-05-16 17:06:37.797,4.930,1187.776,5.856
2025-05-16 17:06:37.800,4.930,1187.776,5.856
2025-05-16 17:06:37.803,4.930,1187.776,5.856
2025-05-16 17:06:37.806,4.930,1187.776,5.856
2025-05-16 17:06:37.809,4.930,1187.776,5.856
2025-05-16 17:06:37.812,4.930,1187.776,5.856
2025-05-16 17:06:37.815,4.930,1187.776,5.856
2025-05-16 17:06:37.818,4.930,1187.776,5.856
2025-05-16 17:06:37.821,4.925,1227.755,6.046
2025-05-16 17:06:37.824,4.925,1227.755,6.046
2025-05-16 17:06:37.827,4.925,1227.755,6.046
2025-05-16 17:06:37.830,4.925,1227.755,6.046
2025-05-16 17:06:37.833,4.925,1227.755,6.046
2025-05-16 17:06:37.836,4.925,1227.755,6.046
2025-05-16 17:06:37.839,4.925,1227.755,6.046
2025-05-16 17:06:37.842,4.925,1227.755,6.046
2025-05-16 17:06:37.845,4.925,1227.755,6.046
2025-05-16 17:06:37.848,4.925,1227.755,6.046
2025-05-16 17:06:37.851,4.925,1227.755,6.046
2025-05-16 17:06:37.854,4.925,1227.755,6.046
2025-05-16 17:06:37.857,4.936,1151.611,5.680
2025-05-16 17:06:37.860,4.936,1151.611,5.680
2025-05-16 17:06:37.863,4.936,1151.611,5.680
2025-05-16 17:06:37.866,4.936,1151.611,5.680
2025-05-16 17:06:37.869,4.936,1151.611,5.680
2025-05-16 17:06:37.872,4.936,1151.611,5.680
2025-05-16 17:06:37.875,4.936,1151.611,5.680
2025-05-16 17:06:37.878,4.936,1151.611,5.680
2025-05-16 17:06:37.881,4.936,1151.611,5.680
2025-05-16 17:06:37.884,4.936,1151.611,5.680
2025-05-16 17:06:37.887,4.936,1151.611,5.680
2025-05-16 17:06:37.890,4.936,1151.611,5.680
2025-05-16 17:06:37.893,4.936,1129.028,5.573
2025-05-16 17:06:37.896,4.936,1129.028,5.573
2025-05-16 17:06:37.899,4.936,1129.028,5.573
2025-05-16 17:06:37.902,4.936,1129.028,5.573
2025-05-16 17:06:37.905,4.936,1129.028,5.573
2025-05-16 17:06:37.908,4.936,1129.028,5.573
2025-05-16 17:06:37.911,4.936,1129.028,5.573
2025-05-16 17:06:37.914,4.936,1129.028,5.573
2025-05-16 17:06:37.917,4.936,1129.028,5.573
2025-05-16 17:06:37.920,4.936,1129.028,5.573
2025-05-16 17:06:37.923,4.936,1129.028,5.573
2025-05-16 17:06:37.926,4.936,1129.028,5.772
2025-05-16 17:06:37.929,4.931,1171.601,5.772
2025-05-16 17:06:37.932,4.931,1171.601,5.772
2025-05-16 17:06:37.935,4.931,1171.601,5.772
2025-05-16 17:06:37.938,4.931,1171.601,5.772
2025-05-16 17:06:37.941,4.931,1171.601,5.772
2025-05-16 17:06:37.944,4.931,1171.601,5.772
